IRRADIATION_WM2,AMBIENT_TEMP_K,MAX_TEMP_K
553.2825577576945,299.45011361527094,340.62859711828605
622.1634905209278,299.335254338484,349.44940742829453
658.4279211528085,300.4778431818126,345.1927818304974
718.0407026182535,301.5089066764836,355.3777413199693
761.0634586739974,301.06174860079324,351.02744947220555
799.8815716078606,302.1902543049101,360.6094507860337
826.1154224709635,302.6788471783415,364.0553509310839
855.3328899821898,302.73032891458,367.9239121718258
897.7881541055717,303.1703793102686,369.3219087490693
918.7735999632146,303.69063240350766,366.54915528827564
914.6872945671528,304.10193806149016,372.61677843096203
945.8575110400924,303.7738332647234,371.9118435263842
969.479243468954,305.0021818925185,375.52408658309184
942.4433773120162,305.1691690034151,372.3573660208493
978.9134710509028,304.81142284272727,373.8747888689881
960.3187331985504,305.02862349844906,379.47363070402446
961.4019175589256,305.4769609285728,371.94517384968196
934.6379338606508,305.75113262130907,367.4011453519814
896.8569569850013,306.4484847720616,374.07525941292363
858.8311120239122,306.9443982119581,361.82156394988533
872.1390212465874,305.9582988685183,373.94364251548876
864.7917722499462,306.9483815854857,362.79775572939246
793.5717954031966,306.5689994674369,360.27578313112804
748.0831695289849,307.0585336935951,354.46476405239736
743.3513651610857,307.43261775143134,353.8681106933693
758.5804963896182,307.75360234625936,362.1354458271635
672.7302153911228,307.401572431209,354.178280589703
503.9358462627623,307.51666818053604,343.33043753471287
630.0589727076963,307.86570661518164,353.635320207219
543.2869680548645,307.6669151597662,345.53408511767526
302.19213581393143,306.93258344256884,331.3113860738931
136.91847321739448,306.48924425167047,327.0749645709162
88.45929831650724,305.96972860615057,313.4359635431037
80.50637407780548,305.5469580029311,314.43960433228534
68.49091132351951,305.3696511782832,309.83521824894535
46.43057062925314,305.91177531370585,312.561604309907
40.54666110899613,304.314668438998,308.511292191729
28.45260545853526,302.480377210227,298.5535169732687
15.26062196880213,302.12661048369665,302.5222943998029
4.5789289574855685,300.9149194183227,302.7757167578143
6.036880642120267,300.330217030256,302.35442904346917
10.158430012162455,295.68348859452567,299.9557043964584
12.306610431081198,295.5207182096685,296.795198871832
28.239292972214034,295.57142483573887,290.9382292836632
52.19083654171196,296.3581795455405,304.488785216731
88.66042742402918,296.5062338901594,307.57435692821264
157.81026137371208,296.0206167365122,305.1866892814675
221.54681974192303,296.8955592209905,310.0156010261121
271.0940963186196,297.33161825009165,315.8693125110977
330.14786221915534,297.8766585733563,321.6653429581912
395.70549163382896,298.7627206866277,331.9350446287776
454.774300394184,299.2527617904011,333.8607570114961
507.95646979544586,299.3671110987433,335.2741701151715
560.9444692730503,300.0350355489124,341.3039255990115
628.9397999317541,300.5185212942848,344.638312284714
670.064736875991,300.75310649533986,343.26729832008374
718.6470891807021,300.90759721465093,353.1017375611555
762.4208475851656,301.6283657836216,358.0216484706002
812.9256677404609,302.60445774683177,358.6458034491143
706.7604678373689,302.90842744988754,351.72374803675484
972.1874102073056,303.1202824539095,366.39307807536017
834.9877564713704,302.9447157346405,362.23905048326634
981.1727466807909,303.24849136666273,371.3183454094981
579.3979880715933,303.4554344046393,345.2885278108323
857.730357165703,303.6916037252203,364.8562473750816
710.5781476201944,303.9991558819143,367.6077750959741
685.399965933384,303.77530926368354,358.39497561010126
1064.4330766824826,304.702199805654,378.9838229333852
525.84537468086,304.2396342183134,339.3701460362293
1010.4187099575184,304.779273001248,373.1578450625393
691.3563606299382,306.41768783035195,352.8844725596782
583.0714530426469,305.06596377815634,345.7841566848086
830.8405966075999,306.16985580529587,365.7323143861724
960.6761555626852,306.8444871177281,378.7466408167191
715.2540072939173,305.94366317636644,355.1525667179588
243.34988851345915,306.19587385404674,326.61627627046147
459.4890696829994,305.6166830818778,336.00754549956315
